"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"COL21A1",0.43081596568892,5.93792709958613,7.09997995571228,1.97649145737331e-11,7.86854216913788e-11,15.1537587764483,"up"
"MIPEP",0.384180804636049,6.61520942622542,7.09462414914812,2.03899256300809e-11,8.11022074885884e-11,15.1231928146875,"up"
"GRAMD1C",0.630143782911285,6.18292878663548,7.09551633921854,2.05284506047331e-11,8.16172919601548e-11,15.1173031996291,"up"
"HIGD1B",-0.61695399853728,5.29793047847317,-7.09366784247561,2.07040622198777e-11,8.22070384408933e-11,15.1087995034627,"down"
"SCNN1A",-0.467712030325946,7.98841312018515,-7.08680608878089,2.13374152275053e-11,8.46474642702395e-11,15.0785997038784,"down"
"TFCP2L1",-0.632977776520164,6.55242781433931,-7.0873352803516,2.15365892361904e-11,8.5362693241735e-11,15.0702634777388,"down"
"PARVG",-0.394998262269918,6.52896400320197,-7.0844335688953,2.16334397613235e-11,8.5708996004437e-11,15.0650730854639,"down"
"TXNDC5",0.392906768852244,8.02606132149149,7.0826874499042,2.18538903669516e-11,8.65065774113876e-11,15.0551195678105,"up"
"SPOCK3",0.714722552952882,4.25709640844051,7.0844512517621,2.21311751686722e-11,8.75658445076434e-11,15.0441942369483,"up"
"UNC13B",-0.476253867793387,7.81453298057084,-7.07492089909206,2.28615728084424e-11,9.02977194238218e-11,15.0108654408492,"down"
"ZFP62",0.406142576801238,6.64345547573685,7.06102022341813,2.47807889988859e-11,9.7579753196397e-11,14.9317325453344,"up"
"THSD1",-0.411972818021332,5.96315349717505,-7.05788530022243,2.52350987384307e-11,9.92390290100703e-11,14.9138993459237,"down"
"STAP1",0.519550282192248,4.00409619577701,7.05513349861149,2.56406481127733e-11,1.00790043298949e-10,14.898249534023,"up"
"MYH10",0.549113279735503,9.00202239585802,7.04726709295736,2.68742902363845e-11,1.05501718639667e-10,14.8522160516382,"up"
"SCD",-0.859259639552567,9.21527244873226,-7.05128415041553,2.71635682654317e-11,1.06544824593392e-10,14.843884345023,"down"
"TGFB2",0.545346757861375,7.70818992641629,7.04032871760791,2.79735560567961e-11,1.09579254900127e-10,14.8128622466792,"up"
"EHD3",-0.382696175769634,5.75136075226085,-7.03610411115297,2.86264546103886e-11,1.11991248867384e-10,14.7901291582906,"down"
"SERF1B",-0.386160151786371,5.81958559868431,-7.03333028805391,2.90893854923188e-11,1.13753085742238e-10,14.7743838649457,"down"
"RAB30",0.468409513907702,6.07603352764,7.02855605854867,2.99035135686349e-11,1.16835637931732e-10,14.7472923838146,"up"
"ANKRD1",-1.63667585060394,6.25348354174804,-7.03681646647408,3.00585446209385e-11,1.17390627178361e-10,14.7456237411259,"down"
"PILRA",-0.576137182045234,6.11950316597718,-7.02588537529801,3.05160665615922e-11,1.19125974863279e-10,14.727703184058,"down"
"IL10",-0.441550063187875,4.72714429799985,-7.02221688757549,3.10193049509424e-11,1.21038211506893e-10,14.7113380063504,"down"
"ZNF214",0.465093249760837,5.03303157752315,7.01739106081488,3.18961455627002e-11,1.24245175369398e-10,14.6839803063103,"up"
"LAX1",0.582076747089377,5.63865683169194,7.0162476234548,3.2285611972755e-11,1.25708104154039e-10,14.672427130322,"up"
"MIRLET7C",0.508980053455846,3.55819781014049,7.00931623496407,3.34182785099792e-11,1.30006306372083e-10,14.6382297631805,"up"
"ATL2",0.469080993285024,8.42886185352286,7.00767632313027,3.37360435810003e-11,1.31073300393564e-10,14.6289422594921,"up"
"ERRFI1",-0.519939126026896,8.4611067448239,-7.00134867121598,3.49903095850791e-11,1.35771411570258e-10,14.59311863969,"down"
"FAM13A",0.410869124379335,7.20477662763105,7.00066048375452,3.51294626271124e-11,1.36194456094221e-10,14.5892237064471,"up"
"TMTC1",-0.585080613115288,6.59120189245417,-7.00057923460602,3.53584186327152e-11,1.36964637043007e-10,14.5832398668906,"down"
"CYP1A1",-0.61679633503658,3.76319824165867,-6.99568047335548,3.65399146576926e-11,1.41238721000513e-10,14.5512862737753,"down"
"COLCA1",0.51315519306822,6.63311276169039,6.99019571644285,3.73139122461208e-11,1.44168837870589e-10,14.5300252903412,"up"
"IGLL5",0.716116688228136,6.78938056711426,6.99306947225941,3.7552729222414e-11,1.450295706535e-10,14.5252569553783,"up"
"ABCC9",0.495898337822842,7.72219327321228,6.98840817276515,3.77002086697005e-11,1.45536971213818e-10,14.5199187357004,"up"
"DDR2",0.482252922241677,8.2643415240236,6.98702099166845,3.80026986640587e-11,1.4664208221159e-10,14.5120768788838,"up"
"MXRA7",-0.387046698902348,5.81991106193079,-6.9869391343962,3.80206230882781e-11,1.46648657568738e-10,14.5116141624661,"down"
"EYA2",0.452084139743773,5.53098057267674,6.98013995580253,3.95389072633813e-11,1.52180187555654e-10,14.4731919521927,"up"
"PRF1",-0.599817171177381,6.36754164098684,-6.98130735975443,3.96129178784553e-11,1.52400166186857e-10,14.4719173087287,"down"
"GLDN",-0.943901095191557,6.333733946288,-6.98544367816373,3.99394500014299e-11,1.53591053791122e-10,14.4659493880477,"down"
"KRT6C",0.987107129524932,6.51158105750989,6.97578217824514,4.2330745293656e-11,1.62648647768782e-10,14.4090649476106,"up"
"KCNN3",0.405751615812178,5.63282747092171,6.96722623910903,4.25889249146149e-11,1.63571142800779e-10,14.4002799531311,"up"
"ZNF737",0.514503650704577,6.70309020996949,6.96574657057981,4.29528734097644e-11,1.64828917019389e-10,14.3919309333816,"up"
"LRGUK",0.730798210032617,4.76550911995757,6.95789550323556,4.6032043601697e-11,1.7642039262524e-10,14.3255847465848,"up"
"LINC00472",-0.686208533705794,6.49506011706551,-6.9561832925402,4.62982917158317e-11,1.77365616696116e-10,14.3196597948285,"down"
"ZNF841",0.514805825429196,7.97445611182396,6.94788574962027,4.75953386440488e-11,1.82180125605777e-10,14.2912378615769,"up"
"GCLC",0.571659260868215,7.20232180326725,6.94594341136772,4.8372670886259e-11,1.85077155092115e-10,14.2756766765223,"up"
"KMT2D",-0.389984335911414,6.81588882370037,-6.94352821739996,4.88009911061053e-11,1.86636954564424e-10,14.2666958957135,"down"
"MAP6",0.494968428901683,5.80926500490142,6.94022746556133,4.97342352797339e-11,1.90125674910814e-10,14.2481121502731,"up"
"RTKN2",-1.51088453239624,6.51684902527665,-6.943579506818,5.13182495858516e-11,1.95849849939081e-10,14.2206871785629,"down"
"CFAP157",0.994716542056818,5.60049986060905,6.94020519010156,5.18949241741251e-11,1.97883597409644e-10,14.2091875036466,"up"
"THSD4",0.381091945681055,6.43880609646856,6.93253238776562,5.19787464483476e-11,1.98119665530991e-10,14.2048089436089,"up"
"HAUS2",-0.425415692080563,5.5188682590292,-6.92642452630134,5.38310876706051e-11,2.04748365010493e-10,14.1704588458463,"down"
"FBXL13",0.582115408415205,4.5246464931295,6.92648377951151,5.41504544725943e-11,2.05789936480338e-10,14.1650698821453,"up"
"SLC9C2",0.579430949601843,3.74960938582243,6.92528791943729,5.44986063590463e-11,2.07026008442075e-10,14.1587538738689,"up"
"FAM167B",-0.468010756407013,5.30554724469338,-6.92178835991121,5.52803832852303e-11,2.09907578866765e-10,14.1443979915969,"down"
"TRPV4",0.495546307496835,5.95547666585733,6.91655338848718,5.69631145005505e-11,2.160249656877e-10,14.1149841679463,"up"
"ACOXL",-0.736199874490501,6.08828110365333,-6.91960033600955,5.73844030352147e-11,2.17531399514204e-10,14.1094008125994,"down"
"SPDYE7P",-0.407651528862573,4.86622099595673,-6.90041924804842,6.24731183178289e-11,2.36029863230878e-10,14.0244181346044,"down"
"PLK2",0.533571196860239,7.12315602226676,6.89966782779756,6.28223262037167e-11,2.37250063161154e-10,14.0190358735047,"up"
"MAP1LC3C",-0.462146226500256,5.25761965885253,-6.898453794044,6.31792297871432e-11,2.38498294991884e-10,14.0133944244134,"down"
"MELK",0.479420414317032,4.56837321707464,6.89768581167708,6.34572672111393e-11,2.39447893512484e-10,14.009087547053,"up"
"ELAPOR1",1.10245904576741,7.11651113842849,6.90477029140229,6.37304777386449e-11,2.40278252391613e-10,14.0078551136594,"up"
"SLC25A27",0.503245050574717,6.32269325814714,6.89568787354666,6.41862524801562e-11,2.41895751843723e-10,13.9978844271216,"up"
"FUT3",-0.42230770949623,5.03880155455233,-6.89469978166339,6.45498189784655e-11,2.4302577416335e-10,13.9923446074141,"down"
"RHOF",-0.421541208139524,5.99468975049085,-6.89465392380075,6.45667414600561e-11,2.4302577416335e-10,13.9920875135014,"down"
"CHIA",-0.746914340349411,5.12787794394092,-6.89889869895156,6.46416282199706e-11,2.43206392316585e-10,13.9926443113612,"down"
"CSF2RA",-0.392772814411617,6.34575081948908,-6.88308982206066,6.89766501359011e-11,2.59300579575336e-10,13.9272895242391,"down"
"LTBP2",0.582383181424701,8.47077935300561,6.88383470342688,6.91434889831959e-11,2.59711792229778e-10,13.9253660842379,"up"
"C11orf96",-0.602627472478804,7.03440374828415,-6.8811884501888,7.03880876533762e-11,2.6427686896768e-10,13.9080526845941,"down"
"SIK1",-0.686465928239569,7.56751960882151,-6.88074008049891,7.12846245732367e-11,2.67531876615456e-10,13.8963159296371,"down"
"C5AR1",-0.380807710162418,7.12358207077264,-6.87525313274926,7.21324420223628e-11,2.70601414242399e-10,13.883416264755,"down"
"TMEM164",-0.466364679258919,7.24854427931414,-6.87101111153552,7.38995707399584e-11,2.77000837089537e-10,13.85968059347,"down"
"TBXA2R",-0.379591023002217,5.57497447782986,-6.8709044620964,7.39445435577879e-11,2.77054545505993e-10,13.8590839687283,"down"
"VWA3A",0.858511976119489,5.62963588624098,6.87664636668375,7.40026930722176e-11,2.77157559265087e-10,13.860560724474,"up"
"RBM12B",0.431180814514589,7.09287373403625,6.866846533703,7.5675897314306e-11,2.8307231593655e-10,13.8363871680856,"up"
"SNORA67",-0.391973297456653,7.07304473900689,-6.86449413784056,7.66977874834512e-11,2.86776135913103e-10,13.8232335956269,"down"
"GPNMB",0.542376388418839,9.24012034618247,6.85472218654502,8.12632192587602e-11,3.03094375131374e-10,13.7666773251263,"up"
"KCNJ16",0.769235532626983,4.4215295954236,6.85782794169426,8.18383226044489e-11,3.04987747183356e-10,13.7614278678652,"up"
"SMC2",0.412378789651437,5.91355320238366,6.84360123023581,8.63909749546467e-11,3.20500945656529e-10,13.7065336328436,"up"
"GPSM2",0.431773307494687,6.92558498543287,6.8427977265629,8.67869144757152e-11,3.21705819505921e-10,13.7020500226366,"up"
"TOX",-0.400394465962633,6.02497923828793,-6.83746357086614,8.946109424723e-11,3.31346887787467e-10,13.6722934291527,"down"
"ARID5A",-0.396293650719317,5.67956396689256,-6.83277386475653,9.18791123576787e-11,3.39746034693568e-10,13.6461439562213,"down"
"SULF2",0.443480277100393,7.02886506073379,6.83130421604158,9.26500257503722e-11,3.42456616029892e-10,13.6379516214786,"up"
"DAPP1",0.447950862393653,5.53944862497196,6.82659376304782,9.51641004485178e-11,3.5117495190002e-10,13.6117013907315,"up"
"TMEM212",1.44730725457869,5.80338407719991,6.82886322282338,9.85439002704868e-11,3.63202365407856e-10,13.5807275237832,"up"
"REP15",-0.455591117013392,3.90602084970305,-6.81195562113037,1.03413338254866e-10,3.80994291427158e-10,13.5301993700955,"down"
"GABRB2",-0.398436602423845,4.80803765100504,-6.81103568753028,1.0395465432926e-10,3.82676722227542e-10,13.5250810642842,"down"
"SELPLG",-0.575707164016594,6.87996212489302,-6.80670578409424,1.07226137252818e-10,3.94238107727827e-10,13.4951424866578,"down"
"SMOC2",0.59587759301492,6.16204097872875,6.80494555667472,1.08587384747877e-10,3.98756517264645e-10,13.4829551815691,"up"
"KLRD1",-0.575414141096293,4.82066083554453,-6.80094158774049,1.107873628457e-10,4.06340181536704e-10,13.4631123924283,"down"
"GGH",0.50931003970732,5.57940231309343,6.79891039097285,1.11355690142411e-10,4.08093552727013e-10,13.4576594259553,"up"
"ADHFE1",-0.571044378904285,6.32623870430121,-6.79585120957167,1.13969477900886e-10,4.17334163508268e-10,13.4353165009647,"down"
"TXNRD1",-0.446985032327043,8.08766329774624,-6.79217404628174,1.15689114303486e-10,4.22945929000331e-10,13.4202354033127,"down"
"FAM200C",0.469488066504513,4.29913161637249,6.79105186238241,1.16426961284786e-10,4.25471364986157e-10,13.4140033486704,"up"
"SLC12A2",0.390074115480231,7.99706841784065,6.78990987804718,1.1718258330452e-10,4.28059691174207e-10,13.4076620014532,"up"
"ZNF215",0.697114073581566,4.89913867262392,6.79202767185259,1.18214891043947e-10,4.31307840971882e-10,13.4004863192837,"up"
"CACHD1",0.496418488501321,7.3372376959204,6.7867792863971,1.19278863642022e-10,4.35014201769874e-10,13.390281540984,"up"
"CLEC1A",-0.444397664613859,5.93442483929335,-6.78220425129605,1.22408917852118e-10,4.46069740548569e-10,13.3648909333731,"down"
"KLF4",-0.711184455437432,7.75156202751836,-6.78311802273074,1.24497248665644e-10,4.53497028680939e-10,13.3498253573667,"down"
"IL3RA",-0.593108588281572,5.94517013823629,-6.77792070405947,1.26537187508817e-10,4.60556647450571e-10,13.3329923099436,"down"
"AQP5",0.552165396878732,6.24066051331279,6.7764061796279,1.26986526254305e-10,4.62006110207313e-10,13.3291727287671,"up"
"SSB",0.380829120897667,8.80988505791069,6.76687633363467,1.33496512451175e-10,4.85105293034998e-10,13.2799029486623,"up"
"NCAPG",0.51222579158029,4.67607559668204,6.76359819276905,1.36002086697608e-10,4.93813199129748e-10,13.2616824614773,"up"
"MUC4",1.01572050940126,6.05664300168724,6.7666384541732,1.39189450380565e-10,5.05183388555073e-10,13.2417593021625,"up"
"RUNDC3B",0.475938403268132,4.47729794569427,6.75842010198477,1.40030608354575e-10,5.08032395719789e-10,13.2330683573436,"up"
"NOSTRIN",-0.593051289642042,6.80818018123476,-6.75986138986714,1.40129651088137e-10,5.08187796024007e-10,13.2329862265821,"down"
"TTC12",0.414886399784615,6.29323170101867,6.73590761594302,1.58999863910692e-10,5.73859389068488e-10,13.1085653738123,"up"
"GIMAP6",-0.47824108817887,6.90401011281798,-6.72857388873576,1.65709141220112e-10,5.97120903057405e-10,13.0680641565344,"down"
"NRM",-0.390096242713373,5.63449378660693,-6.72544659652501,1.68654184559367e-10,6.07249097013634e-10,13.0508019510656,"down"
"CCDC60",0.869622309450687,5.18306638742532,6.72928713981338,1.70585042920374e-10,6.13956756784675e-10,13.0419454032599,"up"
"MLPH",-0.476643907893734,7.59328998853502,-6.72055897432079,1.73360437137091e-10,6.23201476006536e-10,13.0238332456973,"down"
"SLC5A3",0.410721235063237,7.97263141179066,6.72002449433199,1.73882857458781e-10,6.24831047013051e-10,13.0208848758333,"up"
"GKN2",-1.06401154318535,7.23458788493898,-6.72509942886472,1.76048507785494e-10,6.32361763563231e-10,13.0116102725016,"down"
"SPHK1",-0.412918341778832,5.47698718713219,-6.71707203875953,1.76796734305888e-10,6.34545166677067e-10,13.0046008481127,"down"
"CLK1",0.399356395238561,8.3680166869642,6.71694628084289,1.76921910217698e-10,6.34742456459605e-10,13.0039073422054,"up"
"DOK4",-0.423874719861216,6.22253325035333,-6.71572571378746,1.78141368685715e-10,6.38863988214022e-10,12.9971768219853,"down"
"ULK4",0.499629995852633,5.96719606325508,6.71464886707926,1.79224102706853e-10,6.42492114422149e-10,12.9912394623705,"up"
"ETHE1",-0.38863647588928,6.70131969311732,-6.71246502033309,1.81439811006926e-10,6.50177301353e-10,12.9792003587058,"down"
"NRG4",0.596080796855851,3.74851237816018,6.70948396560443,1.86339729497737e-10,6.66942792711416e-10,12.9537819014972,"up"
"CCDC190",0.961139645512569,4.48996495258435,6.70409116714048,1.97489762562989e-10,7.0525656247299e-10,12.8987911505512,"up"
"HK2",-0.469853960909,7.34029065776286,-6.69736750088992,1.97512400860702e-10,7.0525656247299e-10,12.8960394172768,"down"
"TMCC3",-0.379557158803295,6.67874447108152,-6.6965918412692,1.98374959579181e-10,7.08056853357827e-10,12.8917701304337,"down"
"SIGLEC1",-0.45913134377419,6.2656351009191,-6.69382214810115,2.01485303089907e-10,7.18307817522024e-10,12.8765281267932,"down"
"H2AC20",-0.422502848755988,7.79189573804533,-6.68832140760333,2.07805549655768e-10,7.39964542905788e-10,12.8462687924674,"down"
"CD5L",-0.557258158634552,5.09869295057295,-6.67449515602579,2.25718720349537e-10,8.0217097117931e-10,12.7656267300629,"down"
"STAB1",-0.440442871736878,7.07175771764573,-6.67024661859733,2.29978005208592e-10,8.16665807184163e-10,12.7469527483409,"down"
"PTPRT",0.7329743425874,5.2808803310139,6.67433660587678,2.30079794420778e-10,8.16706486595309e-10,12.7481691761492,"up"
"UBD",0.553216871867405,5.55133887490801,6.6694742731831,2.32052871859877e-10,8.2274118215104e-10,12.7384834891841,"up"
"B3GAT3",-0.383855151799027,5.65725698677145,-6.6609733541009,2.42240900765593e-10,8.57517613086033e-10,12.6960658289263,"down"
"TNS4",0.594899032458535,5.50491921507732,6.66191445513256,2.43391690404621e-10,8.61254118570715e-10,12.6921324112243,"up"
"DNALI1",0.73858388419656,6.91703043934723,6.66222506241827,2.46263556020196e-10,8.71075434263923e-10,12.6815965021429,"up"
"KLHL6",0.438751907318713,7.85607005407112,6.65749498202491,2.47004686691142e-10,8.73355249266568e-10,12.6769900732398,"up"
"NMUR1",-0.383171912447466,5.9406107881281,-6.64945075094707,2.58377457753946e-10,9.12496326388058e-10,12.6328992908291,"down"
"BMX",-0.3919955779395,4.47129589928146,-6.64744403957555,2.61293845682945e-10,9.21715824744248e-10,12.6219057800677,"down"
"CDO1",-0.459979354732639,5.51297407377058,-6.64556943698044,2.64047478844641e-10,9.30773228883783e-10,12.6116379460565,"down"
"ENO4",0.549843657292858,4.60826269163398,6.64206890501097,2.70480562065493e-10,9.52635279171843e-10,12.588382209575,"up"
"CWH43",0.941477563657729,4.56360133968927,6.64536723120488,2.74187121901276e-10,9.63812507429797e-10,12.5773324370797,"up"
"MIR34C",0.722995600902888,3.59180554524579,6.64195656503343,2.75620456702958e-10,9.68474368072851e-10,12.5712412139366,"up"
"FAAH2",0.397820380098898,5.42589898475387,6.63669604130782,2.77473969885442e-10,9.74608454442224e-10,12.5630607434612,"up"
"SUSD2",-0.677350546845545,8.20344043727154,-6.63035602974595,2.93012829331917e-10,1.02878795727761e-09,12.511058619911,"down"
"SULT2B1",-0.407515430754181,5.87719783220289,-6.62609621457498,2.94395024122763e-10,1.03243809662293e-09,12.5050872680087,"down"
"TMEM163",-0.571920793863036,6.60399511878081,-6.62348935598111,3.00976822685913e-10,1.05401814279575e-09,12.4839748167083,"down"
"IK",0.455802942208984,8.19605867554857,6.62211168406341,3.01014804191862e-10,1.05401814279575e-09,12.4833102511916,"up"
"CMPK2",-0.431445943653173,5.95765212229749,-6.6218492879927,3.01455842901976e-10,1.05515380397861e-09,12.4818764519306,"down"
"FBXO32",0.616411393171466,6.22625144313126,6.62156383355948,3.05975260816107e-10,1.06986190246077e-09,12.4682551054609,"up"
"CA12",-0.549495008905319,5.72919589967427,-6.61960363716936,3.06647726979734e-10,1.07166683402542e-09,12.4654796246139,"down"
"IFI35",-0.413247853411423,6.52920468484337,-6.60564805560511,3.2995413611038e-10,1.14841545802787e-09,12.3934201536628,"down"
"DMTF1",0.398842912380461,7.91643935627399,6.60561989795308,3.30005901997168e-10,1.14841545802787e-09,12.3932665395274,"up"
"MAK",0.76014045037424,4.89025316672138,6.60222558980976,3.44888631422563e-10,1.19928389103515e-09,12.3518875106483,"up"
"ARHGAP15",0.487344762178211,6.65075334220484,6.59708991900055,3.46061033669973e-10,1.20289804129574e-09,12.3467508062127,"up"
"PLCXD3",-0.406683449260807,4.53349307915792,-6.59474510549837,3.5060743472338e-10,1.21776481649407e-09,12.3339709011946,"down"
"BLID",0.401623831034223,4.61278636831635,6.59425557321113,3.51563982529169e-10,1.22044461166627e-09,12.3313031828472,"up"
"PDK1",0.693988132451072,7.1686584731893,6.59473801702494,3.57769716199547e-10,1.24121105301616e-09,12.3156258523358,"up"
"CD163",-0.917008058021308,9.4061061812407,-6.59642793233309,3.59590881765523e-10,1.24705069506793e-09,12.3116981687761,"down"
"CFAP45",0.74261976242734,5.41919801221052,6.59430899288824,3.59930333291513e-10,1.24759711830114e-09,12.3099928602847,"up"
"SLC14A1",-0.405482249420992,4.47671704421287,-6.58634480505582,3.67382230200731e-10,1.27211901311559e-09,12.2882111220262,"down"
"DNAH2",0.758238352193679,5.14716168637156,6.58659163135887,3.76165261268111e-10,1.30004209752484e-09,12.2668861649926,"up"
"OLFM4",-0.534565074756687,3.76063350610639,-6.5785177794211,3.84997903674296e-10,1.32853665920584e-09,12.2425967979515,"down"
"ADAM23",0.438362709141009,4.69855180816519,6.57663638918736,3.87753891569465e-10,1.33753641117113e-09,12.2353728372974,"up"
"TEK",-0.633879368650166,8.10897994858189,-6.57917761115255,3.88141817180674e-10,1.33836390889797e-09,12.2354887133447,"down"
"FSTL1",0.413875493076173,9.33603272016791,6.5760307356608,3.89060938807359e-10,1.3410217109254e-09,12.2320782368706,"up"
"CNN1",0.613509362615878,6.74808557800817,6.57601609265376,3.94247168222967e-10,1.3583798200853e-09,12.2200675697628,"up"
"FCRL5",0.75427920200927,5.07751729690517,6.57743603642417,3.95734689391011e-10,1.36298564829872e-09,12.2172248158543,"up"
"USP53",-0.555522738285239,8.69048055390208,-6.5661155522202,4.13423251102646e-10,1.42174196014417e-09,12.1730297507661,"down"
"PI15",0.915347872290653,5.17173850397258,6.56919116385288,4.18175752401122e-10,1.43699238975999e-09,12.1639099805986,"up"
"AQP1",-0.403979189469382,9.35239507678497,-6.56236720817074,4.19726446027484e-10,1.44177309974714e-09,12.1578047555887,"down"
"DLGAP5",0.452331604582934,4.1049150567846,6.55377681923706,4.40210075920471e-10,1.50698193729533e-09,12.1111599812251,"up"
"TTN",-0.927880703059112,6.2252902820494,-6.55303192090709,4.57701187217725e-10,1.56449014504176e-09,12.0755589420453,"down"
"FAM90A7",-0.497948937407367,4.87811307412316,-6.54601990032857,4.59666007747438e-10,1.57061238701609e-09,12.0688440131191,"down"
"DLEC1",0.911446454575316,6.06308500567554,6.54966643169566,4.65851207777636e-10,1.59054409724985e-09,12.0582113229617,"up"
"APOBEC4",0.717618465027523,3.69860540726776,6.54534601439801,4.71458210101243e-10,1.6072600593987e-09,12.045627756331,"up"
"BCO2",0.479201161415286,4.94360368478172,6.54046000872387,4.73921417270974e-10,1.61504844837802e-09,12.0389303274665,"up"
"GADD45B",-0.52773653901897,7.44076679759097,-6.53977142213043,4.77052911142964e-10,1.62467123839117e-09,12.0326868129703,"down"
"PLK3",-0.449228500921556,6.56897819470621,-6.53502385662661,4.8840116825056e-10,1.66126221299974e-09,12.0094725944877,"down"
"FAM184A",0.538643364485368,6.5209276068769,6.53264756316874,4.96970869975306e-10,1.68787138822192e-09,11.9927585033148,"up"
"MEOX1",0.432731875863968,5.48682866752929,6.52906961273953,5.04760134446108e-10,1.71175407934256e-09,11.9772258254676,"up"
"SEC11C",0.41035691851906,7.55016991052325,6.52860899791885,5.06047861363873e-10,1.71547758327363e-09,11.9747320486403,"up"
"SERPINE2",0.680819043321128,5.77430043584516,6.53085254064197,5.09502079516805e-10,1.72653984292033e-09,11.9694833619442,"up"
"RNF128",-0.521384755194419,6.04182280574063,-6.5268010763677,5.1238500351668e-10,1.73565860501847e-09,11.962731087607,"down"
"C1QTNF1",-0.416021827614608,6.0210702740325,-6.52556339099503,5.14644008696988e-10,1.74265785866272e-09,11.9582459842061,"down"
"HKDC1",-0.399714318750437,4.59753812834797,-6.51989915456159,5.31014542154191e-10,1.79674493847906e-09,11.9275985426513,"down"
"TEKT2",0.816947766584747,5.76424652107124,6.51759957611004,5.53105437478523e-10,1.8679963616897e-09,11.8897737684857,"up"
"NDNF",0.503720798805643,10.086809776735,6.50585626338081,5.74439703650208e-10,1.93643152897149e-09,11.8507478403697,"up"
"CFB",0.76897762786104,7.91005424467866,6.50880838762984,5.79151423547969e-10,1.95158703700976e-09,11.8445592270612,"up"
"ADGRE1",-0.770529416677961,5.24630431650751,-6.50679738951274,5.85600987086791e-10,1.97185047458163e-09,11.8337206230103,"down"
"CYP2J2",0.601317339626799,5.08187371758015,6.50235094671941,5.92077255692251e-10,1.99217360205197e-09,11.8219587899147,"up"
"ECT2",0.427775416634371,5.82227745553319,6.49551766837016,6.07521563933084e-10,2.03807141355065e-09,11.7958776663268,"up"
"JPT2",0.410135066638958,6.96207053248874,6.49525200198334,6.08412173543438e-10,2.04030209977976e-09,11.7944441944636,"up"
"PRAMEF4",-0.414044746778512,3.65499489804609,-6.49448912948022,6.10976735761437e-10,2.0481426281124e-09,11.7903281328955,"down"
"MUC20",0.59411422029603,6.11638642390459,6.49389598485009,6.19783304946174e-10,2.07612480919539e-09,11.7771422398027,"up"
"IGFBP2",0.447797234931357,7.62192492521313,6.49061107673604,6.24178821260524e-10,2.08930052684798e-09,11.769409114179,"up"
"ZNF83",0.404759749200098,6.78943592306317,6.48800344419626,6.3321321744232e-10,2.11718960757989e-09,11.7553476380093,"up"
"RAD51AP1",0.393399374266465,4.57765934872571,6.47776459657754,6.699462577196e-10,2.2317553854248e-09,11.700171438999,"up"
"ADGRE3",-0.474200416670352,4.7738720123568,-6.4766418174887,6.74099569388456e-10,2.24230463091683e-09,11.6941243880634,"down"
"EYA1",0.757043687716695,5.1588030268679,6.48108379369978,6.74105075415545e-10,2.24230463091683e-09,11.6959352892311,"up"
"CSTA",-0.472106714971552,5.11657966211114,-6.47428742065151,6.8289112498721e-10,2.26985980184168e-09,11.6814463530586,"down"
"DSG2",0.571229453933796,6.75822211772544,6.4746163957571,6.87246763140677e-10,2.28349797337555e-09,11.6758339078283,"up"
"SESN1",0.380366146434162,7.88042559340847,6.47052382191488,6.97179311855213e-10,2.31118158899004e-09,11.661186328445,"up"
"LCN2",0.92311348849236,7.37112853789507,6.47655426962425,6.97367921111031e-10,2.31118158899004e-09,11.6634124017016,"up"
"LAD1",-0.388099674347212,6.30551604884601,-6.46995219204949,6.99374998019797e-10,2.31613529563992e-09,11.6581098392431,"down"
"RASGRF1",-0.391994444114458,5.54725201034841,-6.45786931253403,7.4740899731456e-10,2.46707730730958e-09,11.5931223432791,"down"
"MIR205",0.521609760579798,5.08934857226913,6.45130233627612,7.76956509825209e-10,2.5618029924616e-09,11.5553946785539,"up"
"CFAP20DC",0.399809183947202,4.35028673724455,6.44905241613298,7.84490655973028e-10,2.58570179389433e-09,11.5457516449453,"up"
"LGSN",0.632742952310613,3.81542817186081,6.44993534432934,7.92777953065045e-10,2.61206467699019e-09,11.536622995967,"up"
"GASK1B",0.436809370962307,7.10447598982983,6.44623183316601,7.96730539669321e-10,2.62413144231342e-09,11.5306065067681,"up"
"IGKV2-24",1.09030430198379,8.01825496960298,6.45235840354374,7.98744525221989e-10,2.6288493820648e-09,11.5308468150361,"up"
"TPX2",0.424796641253965,4.60776414732205,6.44470363272633,8.03440307535178e-10,2.64334200161046e-09,11.5224026603597,"up"
"THBS1",-0.859816708489648,10.1116255429501,-6.44693337663275,8.17882558710055e-10,2.68792301464835e-09,11.5072303555598,"down"
"MARCHF10",0.581094065907332,4.93020718398228,6.43667790212566,8.47686167254196e-10,2.77980799352382e-09,11.4706848712365,"up"
"WWC2",-0.499154744487961,7.80497530960806,-6.43350250931922,8.55202404174165e-10,2.80250674305972e-09,11.4614043536373,"down"
"CR1",-0.673977386623213,6.04821504285191,-6.43667845977743,8.55227973023092e-10,2.80250674305972e-09,11.4626875643164,"down"
"GATA3",-0.389935298242555,5.43796152121167,-6.42869379816554,8.77157224965782e-10,2.87124492067909e-09,11.4365346299441,"down"
"ADAMTSL4",-0.398152421543301,6.18283903990881,-6.42529242053206,8.93654102824545e-10,2.92418629881893e-09,11.4183097754843,"down"
"SOCS3",-0.750917455335396,7.50295796066063,-6.4284433803806,8.99502555399807e-10,2.94225853956934e-09,11.4137234516277,"down"
